,T Crawl [F],Crawl Water Content [lb],Crawl Dry Bulb F,Crawl DP F,DB C,DP C,RH_crawl [%],Incoming Water [lb/hr],Outgoing Water [lb/hr],Condensation per SF [lb],Step
8094,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2926195794631521,0.1611391894855402,8.783561148832192e-05,8094
8095,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2926195794631521,0.1611391894855402,8.783561148832192e-05,8095
8096,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2920058006979742,0.1374851193076796,8.313800232396684e-05,8096
8097,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.29182204424508634,0.11133569762552781,7.80406004395292e-05,8097
8098,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2685279774679765,0.11133569762552781,7.353148956513123e-05,8098
8099,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.23959987551829498,0.11133569762552781,6.79317795477607e-05,8099
8100,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.19281574687889902,0.08201030106319558,5.3199002698813846e-05,8100
8101,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.15121179262172021,0.11142599258989988,5.08396796770388e-05,8101
8102,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.1508761336603935,0.11151548493236646,5.079202837644143e-05,8102
8103,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.2249857997486067,0.04872316277516964,5.298276471616828e-05,8103
8104,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.23876318079934447,0.11151548493236646,6.780461976997126e-05,8104
8105,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.28851334646198024,0.11160899038436066,7.745302687695736e-05,8105
8106,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3830776049928402,0.11160899038436066,9.575814854378379e-05,8106
8107,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4061399289548412,0.11169928534873261,0.00010023987888182956,8107
8108,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40467826991451616,0.11178837638024641,9.997418627462081e-05,8108
8109,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42850203197088244,0.11187827003366575,0.00010460323306319239,8109
8110,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42797801881911307,0.11196816368708508,0.00010451919909140388,8110
8111,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42797801881911307,0.11196816368708508,0.00010451919909140388,8111
8112,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41058788671649493,0.13806019790299157,0.00010620365555932837,8112
8113,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4196455075981194,0.16154210568211602,0.00011250244159508106,8113
8114,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4461707302724508,0.16154210568211602,0.00011763701818708637,8114
8115,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.44671123445316874,0.16149234312397323,0.00011773201269399123,8115
8116,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.44742427636948945,0.16143696221249165,0.00011785931834726174,8116
8117,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.45768492373006825,0.18275740920002526,0.0001239725770286556,8117
8118,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42876652647777835,0.18275740920002526,0.00011837474558222873,8118
8119,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4204583915451588,0.16137917343529357,0.00011262825493233106,8119
8120,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.45822985711734177,0.1826301936279988,0.00012405343607149686,8120
8121,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42327709879961717,0.16120420185988804,0.00011314001174206514,8121
8122,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4020652761508535,0.16114721570459548,0.0001090229368671065,8122
8123,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.37495886494822095,0.16114721570459548,0.0001037758576563638,8123
8124,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3150376540355024,0.13754812512726372,8.7608551909172e-05,8124
8125,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.36528358700339836,0.13754812512726372,9.73348261964141e-05,8125
8126,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.36059327962076226,0.11133569762552781,9.135287983860158e-05,8126
8127,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3655173267925331,0.11124620528306123,9.22887208818419e-05,8127
8128,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3655173267925331,0.11124620528306123,9.22887208818419e-05,8128
8129,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.36379867288444157,0.11133569762552781,9.197335859658954e-05,8129
8130,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38389403662130994,0.08201030106319558,9.018667008989841e-05,8130
8131,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38129933530405163,0.04872316277516964,8.324090168005503e-05,8131
8132,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4211110614765477,0.08234178391017927,9.745506105046752e-05,8132
8133,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39886350779505575,0.08245334835504793,9.31701231417225e-05,8133
8134,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39412877028025306,0.049262123384732695,8.58286669889661e-05,8134
8135,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.414655122155242,0.04912768421555645,8.977599813603602e-05,8135
8136,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3965405427844215,0.04886201636482626,8.621807184459748e-05,8136
8137,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40729661038006504,0.11151548493236646,0.00010042820273179051,8137
8138,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39549703051766016,0.010050431501040732,7.850318660833583e-05,8138
8139,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3953428683013125,0.009887097943265383,7.844172788317457e-05,8139
8140,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3953428683013125,0.009887097943265383,7.844172788317457e-05,8140
8141,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.39588357208069996,0.00972256045263193,7.851454365723227e-05,8141
8142,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3973588767831723,-0.03567413583507078,7.001253212312931e-05,8142
8143,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4152566751174351,0.00939228153850649,8.220072718852731e-05,8143
8144,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4152566751174351,0.00939228153850649,8.220072718852731e-05,8144
8145,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3976643976787154,0.00939228153850649,7.879533085892779e-05,8145
8146,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38543903635458626,-0.03627570095326506,6.758872152562369e-05,8146
8147,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3907367599103362,-0.09174289428964655,5.7877248474767334e-05,8147
8148,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3936325321541536,-0.09174289428964655,5.8437792850262944e-05,8148
8149,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.38911659867684706,-0.09198649003797481,5.7516474765558426e-05,8149
8150,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.3932501030220197,-0.09198649003797481,5.831661110801929e-05,8150
8151,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.43301909128767596,-0.09247568808939506,6.592013224897996e-05,8151
8152,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4021729803174559,-0.03747883118965374,7.059507338904216e-05,8152
8153,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4359075530057742,0.00823490075073282,8.597414900435608e-05,8153
8154,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.40254851092051847,0.007903417903749273,7.945256074800844e-05,8154
8155,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41718232600835653,-0.03828065047327789,7.33452720741495e-05,8155
8156,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4206830732649303,-0.038484115126329474,7.398353816079186e-05,8156
8157,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4225240842935581,0.00724125483168739,8.319112255617668e-05,8157
8158,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4272076711378167,0.04613069402030933,9.162569979831225e-05,8158
8159,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.43631145109264846,0.09233001221354141,0.0001023309065633352,8159
8160,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47023357225342344,0.13618968755215496,0.00011738739059340612,8160
8161,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4619278119336133,0.16003438043257884,0.00012039531404687844,8161
8162,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4702394762433479,0.13618166133309967,0.00011738697978636969,8162
8163,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4526453549929351,0.13611343847112967,0.00011396802041504031,8163
8164,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4873820640318343,0.1599681641253726,0.00012530976154803363,8164
8165,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.488033273264103,0.15991438845770217,0.00012542540877308434,8165
8166,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4841424320349303,0.15991438845770217,0.0001246722455463856,8166
8167,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4841424320349303,0.15991438845770217,0.0001246722455463856,8167
8168,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.488033273264103,0.15991438845770217,0.00012542540877308434,8168
8169,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.45327178135521046,0.13602555137247427,0.000114072267272097,8169
8170,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.45319053035326556,0.13602555137247427,0.00011405653924230544,8170
8171,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.46133566728600495,0.10947281218279374,0.00011049331774464047,8171
8172,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47935810645935195,0.04585258553004347,0.00010166680061737284,8172
8173,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4613419939431208,0.0459930443635111,9.820655019485176e-05,8173
8174,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.45551777922211506,0.00690736411898706,8.951319073579292e-05,8174
8175,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4680298888482599,0.007073506853431798,9.196736269872604e-05,8175
8176,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4687467650893189,0.00724125483168739,9.21386023850106e-05,8176
8177,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5079932145914147,0.00724125483168739,9.973566965215696e-05,8177
8178,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5097437666039759,0.046271955475682594,0.00010762983392946777,8178
8179,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5221502639662418,0.04640960513248083,0.00011005804667028688,8179
8180,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5372991603326348,0.04640960513248083,0.00011299046950543927,8180
8181,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.536627005953181,0.046544044301657074,0.00011288638216315343,8181
8182,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5371468568968443,0.046684904446077445,0.00011301427823130429,8182
8183,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5349768823604647,0.04318788080368539,0.00011191729832832936,8183
8184,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5494964774338593,0.04695940113776855,0.00011545797107464644,8184
8185,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5695569892716316,0.047097050794566796,0.00011936779714791336,8185
8186,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5534974471088042,0.04723108865279028,0.00011628504370143421,8186
8187,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5372294530810697,0.04723108865279028,0.00011313599336699476,8187
8188,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5358754593191465,0.04750638796638703,0.00011292718685355453,8188
8189,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5514229499844954,0.04763962320270489,0.00011596255772110563,8189
8190,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5619585125187301,0.08134452619255882,0.00012452633347101054,8190
8191,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5786809125138014,0.11097291252422851,0.0001334986111184752,8191
8192,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5605414140244519,0.08156404328372124,0.00012429451360977803,8192
8193,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5628346816751776,0.08145288014980533,0.0001247169109223765,8193
8194,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5551534246623852,0.08156404328372124,0.00012325154238212527,8194
8195,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.539898458959234,0.04804815775261934,0.0001138108046286878,8195
8196,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5403193314737625,0.048186208720370466,0.00011391899732754221,8196
8197,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5510554847614696,0.048186208720370466,0.00011599723063914527,8197
8198,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5510554847614696,0.048186208720370466,0.00011599723063914527,8198
8199,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5398597235984429,0.048186208720370466,0.00011383002948486054,8199
8200,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5655312149609479,0.04804815775261934,0.0001187726234443487,8200
8201,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5912511256933691,0.04804815775261934,0.0001237513130944497,8201
8202,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5924591225262769,0.04804815775261934,0.000123985149105467,8202
8203,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6003550266641157,0.04804815775261934,0.00012551358583366029,8203
8204,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.622423272676381,0.08145288014980533,0.00013625167495667637,8204
8205,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.628907741621511,0.08134452619255882,0.0001374859209860779,8205
8206,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6176051763536132,0.08122934994911526,0.00013527575034895142,8206
8207,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6552642228229439,0.11069600796682076,0.00014826949879786835,8207
8208,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6659602595721466,0.11060250251482653,0.0001503218664512018,8208
8209,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6904103071789609,0.1368847581223436,0.00016014228906335287,8209
8210,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.604490114329912,0.11041910340941313,0.00013838738245050997,8210
8211,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6507869722013795,0.13679646971273526,0.00015245517652227804,8211
8212,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.7151519478290657,0.16053280863591277,0.0001695092443795901,8212
8213,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6168272050696001,0.11032158484789129,0.00014075663761468305,8213
8214,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6278790662078816,0.16047823034633654,0.00015260497416844804,8214
8215,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6278790662078816,0.16047823034633654,0.00015260497416844804,8215
8216,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6290871977533175,0.18196361613545636,0.00015699783466680713,8216
8217,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6036552541417235,0.16041121141722497,0.00014790291629092266,8217
8218,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6188232264018854,0.1365015061624532,0.00014621074962531524,8218
8219,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6423938164534695,0.11003906193714491,0.00014565096368381286,8219
8220,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5879500568162849,0.046544044301657074,0.0001228211577851166,8220
8221,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5872258228965457,0.046684904446077445,0.00012270823216077638,8221
8222,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.547453592354572,0.04682215279192293,0.00011503595531290875,8222
8223,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5579935727398471,0.04682215279192293,0.00011707621477579836,8223
8224,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5754056237897609,0.08055153574989572,0.0001269758342120808,8224
8225,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5797434442784202,0.11023128988351923,0.00013356073057721774,8225
8226,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5804097231653763,0.11032158484789129,0.0001337071831229634,8226
8227,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5935702374410532,0.11041910340941313,0.0001362735851433363,8227
8228,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5976933140727845,0.13679646971273526,0.00014217765849505525,8228
8229,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6164387726827891,0.1368847581223436,0.00014582337026810573,8229
8230,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6351781834954705,0.1368847581223436,0.0001494508210642235,8230
8231,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5985044169267386,0.11060250251482653,0.0001372642120482906,8231
8232,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6288732988690242,0.13718453740405892,0.0001482883926196388,8232
8233,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6318562600090943,0.11097291252422851,0.0001437919420312223,8233
8234,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6300692932558676,0.13740887022665432,0.00014856333013598763,8234
8235,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6578528215383669,0.11124620528306123,0.0001488770861055883,8235
8236,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6951103399054255,0.137556151346319,0.00016118205405569796,8236
8237,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6653502489022195,0.13762838731781663,0.00015543527607821304,8237
8238,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6787987299890071,0.13762838731781663,0.0001580385438069818,8238
8239,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6787987299890071,0.13762838731781663,0.0001580385438069818,8239
8240,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6968484832785794,0.13762838731781663,0.00016153249527611562,8240
8241,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6122728297922523,0.13762838731781663,0.00014516090149247382,8241
8242,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.6047738263035058,0.137556151346319,0.00014369531119818007,8242
8243,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5715334718196068,0.11142599258989988,0.00013220276120973933,8243
8244,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5715334718196068,0.11142599258989988,0.00013220276120973933,8244
8245,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5422162544933065,0.08201030106319558,0.00012083363444762799,8245
8246,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5263113338977569,0.04872316277516964,0.00011131136211244706,8246
8247,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5130369389941927,0.010050431501040732,0.00010125578213226272,8247
8248,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5107064981511003,0.010050431501040732,0.00010080467085794724,8248
8249,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5106599702303927,0.010050431501040732,0.00010079566429180024,8249
8250,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5396317373375632,0.08189833530737432,0.00012031166717864869,8250
8251,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5555939419157734,0.11133569762552781,0.00012909981408076892,8251
8252,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5634002958569336,0.12209083115962345,0.00013269282365786428,8252
8253,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5701218326664574,0.13246150880097032,0.00013600142111255177,8253
8254,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5735157593355309,0.1374851193076796,0.00013763083210282728,8254
8255,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.555807252405014,0.13740887022665432,0.0001341881770483291,8255
8256,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5724188350662984,0.13740887022665432,0.00013740373699051514,8256
8257,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5742555608710153,0.13740887022665432,0.00013775927818383897,8257
8258,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5537516344684624,0.16108461119596426,0.00013837325700046254,8258
8259,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5218812258321791,0.1374730799790967,0.00012763343124491333,8259
8260,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5361919601525309,0.16107658497690897,0.00013497261810480692,8260
8261,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5211820843753122,0.137556151346319,0.0001275141764850234,8261
8262,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5075893827393931,0.11133569762552781,0.00011980741005901436,8262
8263,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.5069201214008646,0.11142599258989988,0.00011969533759015639,8263
8264,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4901974564201766,0.11151548493236646,0.00011647559840350355,8264
8265,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.47510567755403293,0.08223423257483826,0.00010788616146513386,8265
8266,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4657680553177685,0.04886201636482626,9.961867434814841e-05,8266
8267,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.44751067062189115,0.04912768421555645,9.61359571888208e-05,8267
8268,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4314399818620007,0.04912768421555645,9.302509989886595e-05,8268
8269,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4137894654486427,0.048990837180663716,8.958194011407958e-05,8269
8270,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4100488371474732,0.010537622997697102,8.141433607145525e-05,8270
8271,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41288648441214176,0.010376697305638395,8.19324780715818e-05,8271
8272,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41344424197799884,0.010213765058815938,8.200890573688617e-05,8272
8273,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.42959313584865977,0.010050431501040732,8.510328442696346e-05,8273
8274,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41749910759332387,0.048456290991581046,9.019655412018282e-05,8274
8275,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.41503119358850604,0.048186208720370466,8.966655096957666e-05,8275
8276,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4347880610435189,0.04804815775261934,9.346423128069102e-05,8276
8277,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4465413066457698,0.08156404328372124,0.00010222712929335462,8277
8278,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.46228081599536974,0.08145288014980533,0.00010525236084884682,8278
8279,53.6,5.016386909559519,53.6,53.6,12.000000000000002,12.000000000000002,100.0,0.4274644198043501,0.08134452619255882,9.849185946514039e-05,8279
